id,seq,project,process,sub_process,bucket,activity,sub_activity,task,upt,ex_lock,volume,aid,cmnt,readme
4177,,Market Research,GCCI HUB,"Shaifil,Vhora",INDIRECT,ARC,Other,Tracker Updates,,0,0,0,0,
4178,,Market Research,GCCI HUB,"Shaifil,Vhora",INDIRECT,ARC,Other,Helping teammates,,0,0,0,0,
4179,,Market Research,GCCI HUB,"Shaifil,Vhora",INDIRECT,ARC,TCS Internal,L&D activities,,0,0,0,0,
4180,,Market Research,GCCI HUB,"Shaifil,Vhora",INDIRECT,ARC,TCS Internal,TCS activities,,0,0,0,0,
4181,,Market Research,GCCI HUB,"Shaifil,Vhora",INDIRECT,ARC,TCS Internal,TCS  Documents,,0,0,0,0,
4182,,Market Research,GCCI HUB,"Shaifil,Vhora",INDIRECT,ARC,TCS Internal,"Internal Process
 Compliance (IQMS activity)",,0,0,0,0,
4183,,Market Research,GCCI HUB,"Shaifil,Vhora",INDIRECT,ARC,TCS Internal,Idle time,,0,0,0,0,
4184,,Market Research,GCCI HUB,"Shaifil,Vhora",DIRECT,ARC,Communication,Dot/Weekly calls…,,0,0,0,0,
4185,,Market Research,GCCI HUB,"Shaifil,Vhora",DIRECT,ARC,Training,Process training,,1,0,0,0,
4186,,Market Research,GCCI HUB,"Shaifil,Vhora",INDIRECT,ARC,HOTO,HOTO & Documentation/Knowledge transfer,,1,0,0,0,
4187,,Market Research,GCCI HUB,"Shaifil,Vhora",DIRECT,Setup To BAU,Parallel Run,NRSP Changes,,0,0,0,0,
4188,,Market Research,GCCI HUB,"Shaifil,Vhora",DIRECT,Setup To BAU,Parallel Run,Production Request,,0,0,0,0,
4189,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,Feasibility,Feaisibility Study,,0,0,0,0,
4190,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,Feasibility,Feaisibility Study,,0,0,0,0,
4191,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,NEW SETUP,PO Comparison/Review with FS,,0,0,0,0,
4192,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,NEW SETUP,Raising or Reverting query to stake holders (CL/RD/GCL/IDC) (Email/IT),,0,0,0,0,
4193,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,QUALITY,X check,,0,0,0,0,
4194,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,NEW SETUP,Eclipse Setup (FTD only),,0,0,0,0,
4195,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,NEW SETUP,NRSP Setup,,0,0,0,0,
4196,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,NEW SETUP,Code request/ COC request,,0,0,0,0,
4197,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,NEW SETUP,Revert on Query on Codes and COC requests,,0,0,0,0,
4198,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,NEW SETUP,Glo check,,0,0,0,0,
4199,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,NEW SETUP,Production Request/ DB Follow-up / Production Failures,,0,0,0,0,
4200,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup,Other,Downtime* (Details & Comments required),,0,0,0,0,
4201,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,SETUP,Delivery,Check Point,,0,0,0,0,
4202,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,QUALITY,RCA,,0,0,0,0,
4203,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,Management,Management activities,,0,0,0,0,
4204,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,Documentation,Process Documentation,,0,0,0,0,
4265,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,FI,,0,0,0,0,
4205,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup,Other,"Internal Process
 Compliance (IQMS activity)",,0,0,0,0,
4206,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup,Other,Idle time,,0,0,0,0,
4207,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,QUALITY,X check,,0,0,0,0,
4208,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,BAU-MAINTENANCE,NRSP,,0,0,0,0,
4209,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,BAU-MAINTENANCE,Code request/ COC request,,0,0,0,0,
4210,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,BAU-MAINTENANCE,Revert on Query on Codes and COC requests,,0,0,0,0,
4211,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,BAU-MAINTENANCE,Glo check,,0,0,0,0,
4212,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,BAU-MAINTENANCE,Production Request/ DB Follow-up / Production Failures,,0,0,0,0,
4213,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,BAU,Other,Downtime* (Details & Comments required),,0,0,0,0,
4214,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,BAU-MAINTENANCE,Nitro check,,0,0,0,0,
4215,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,Delivery,Delivery,,0,0,0,0,
4216,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,Other,Helping teammates,,1,0,0,0,
4217,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,BAU-MAINTENANCE,Autoresolution checks,,0,0,0,0,
4218,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,BAU-MAINTENANCE,FI,,0,0,0,0,
4219,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,Project,UAT Activities,,0,0,0,0,
4220,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,BAU,TCS Internal,L&D activities,,0,0,0,0,
4221,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,BAU,TCS Internal,TCS activities,,0,0,0,0,
4222,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,QUALITY,RCA,,0,0,0,0,
4223,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,BAU-MAINTENANCE,Impact Analysis,,0,0,0,0,
4224,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,Management,Management activities,,0,0,0,0,
4225,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,Documentation,Process Documentation,,0,0,0,0,
4226,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,BAU,TCS Internal,TCS  Documents,,0,0,0,0,
4227,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,BAU,TCS Internal,"Internal Process
 Compliance (IQMS activity)",,0,0,0,0,
4228,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,BAU,TCS Internal,Idle time,,0,0,0,0,
4229,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,BAU-MAINTENANCE,Change Request / FS/ CI/CO,,0,0,0,0,
4230,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,Communication,Nielsen calls/Communication,,0,0,0,0,
4231,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,Communication,Nielsen calls/Communication,,0,0,0,0,
4232,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,Communication,MOM,,0,0,0,0,
4233,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,Communication,MOM,,0,0,0,0,
4234,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup,Communication,Internal alignment/Team meeting,,1,0,0,0,
4235,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,BAU,Communication,Internal alignment/Team meeting,,1,0,0,0,
4236,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,Other,Tracker Updates,,0,0,0,0,
4237,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,SETUP,Other,Tracker Updates,,0,0,0,0,
4238,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,SETUP,Other,Helping teammates,,1,0,0,0,
4239,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,Delivery,Check Point,,0,0,0,0,
4240,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,SETUP,NEW SETUP,RD validation - Identification of Bad values & corrections,,0,0,0,0,
4241,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,SETUP,NEW SETUP,Shell DB - Prod Dimension,,0,0,0,0,
4242,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,SETUP,NEW SETUP,Shell DB - CP/validaiton/Delivery,,0,0,0,0,
4243,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,SETUP,NEW SETUP,Validation - ITL DB validation across countries,,0,0,0,0,
4244,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,SETUP,NEW SETUP,Conversion Checks,,0,0,0,0,
4245,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,SETUP,NEW SETUP,Eclipse Setup - Country Specific,,0,0,0,0,
4246,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,SETUP,Delivery,Validation Pack creation (All Comparable Levels) & Sign off CL,,0,0,0,0,
4247,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,SETUP,Delivery,Validation Pack - IDC Queries,,0,0,0,0,
4248,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,SETUP,Delivery,Delivery,,0,0,0,0,
4249,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,SETUP,NEW SETUP,PRS Validation & Sign Off,,0,0,0,0,
4250,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,SETUP,NEW SETUP,"Eclipse Setup - Central, working copy (Country Inclusion)",,0,0,0,0,
4251,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,SETUP,NEW SETUP,Alignment & switching Instrucitons (Country Inclusion),,0,0,0,0,
4252,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,Autoresolution checks,,0,0,0,0,
4253,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,Pre conversion checks,,0,0,0,0,
4254,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,Glo check,,0,0,0,0,
4255,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,Refreshed validation pack,,0,0,0,0,
4256,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Delivery,Check Point,,0,0,0,0,
4257,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Delivery,Delivery,,0,0,0,0,
4258,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,Management,,0,0,0,0,
4259,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup To BAU,HOTO,HOTO & Documentation/Knowledge transfer,,1,0,0,0,
4260,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,Consistency checks,,0,0,0,0,
4261,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,FI Rule setup,,0,0,0,0,
4262,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,POS Failure,,0,0,0,0,
4263,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,Production Failure/ Followup,,0,0,0,0,
4264,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,Change Request / FS,,0,0,0,0,
4266,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,Nitro check,,0,0,0,0,
4267,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,Delivery & Communication,,0,0,0,0,
4268,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,Alignment with country,,0,0,0,0,
4269,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,Impact Analysis,,0,0,0,0,
4270,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Communication,Nielsen calls/Communication,,0,0,0,0,
4271,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,QUALITY,X Check,,0,0,0,0,
4272,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,BAU-MAINTENANCE,Pre conversion checks,,0,0,0,0,
4273,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,BAU-MAINTENANCE,Consistency checks,,0,0,0,0,
4274,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,BAU-MAINTENANCE,POS Failure (Pre production),,0,0,0,0,
4275,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,BAU-MAINTENANCE,Production Failure/ Followup,,0,0,0,0,
4276,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,QUALITY,RCA,,0,0,0,0,
4277,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup,TCS Internal,L&D activities,,0,0,0,0,
4278,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup,TCS Internal,TCS activities,,0,0,0,0,
4279,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup,TCS Internal,TCS  Documents,,0,0,0,0,
4280,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup,TCS Internal,"Internal Process
 Compliance (IQMS activity)",,0,0,0,0,
4281,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup,TCS Internal,Idle time,,0,0,0,0,
4282,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,Code request/ COC request,,0,0,0,0,
4283,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,Revert on Query on Codes and COC requests,,0,0,0,0,
4284,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Communication,MOM,,0,0,0,0,
4285,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,Communication,Dot/Weekly calls…,,0,0,0,0,
4286,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,Communication,Dot/Weekly calls…,,0,0,0,0,
4287,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Communication,Dot/Weekly calls…,,0,0,0,0,
4288,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup To BAU,Communication,Internal alignment/Team meeting,,1,0,0,0,
4289,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,Delivery,P&G Back data,,0,0,0,0,
4290,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,Delivery,Nitro check,,0,0,0,0,
4291,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Delivery,Validation Pack - IDC Queries,,0,0,0,0,
4292,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Documentation,Process Documentation,,0,0,0,0,
4293,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup,HOTO,HOTO & Documentation/Knowledge transfer,,1,0,0,0,
4294,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,BAU,HOTO,HOTO & Documentation/Knowledge transfer,,1,0,0,0,
4295,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup To BAU,Training,Process training,,1,0,0,0,
4296,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup,Training,Process training,,1,0,0,0,
4297,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,BAU,Training,Process training,,1,0,0,0,
4298,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,NEW SETUP,Consistency checks,,0,0,0,0,
4299,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,BAU-MAINTENANCE,Structural Checks (non prod Dimension),,0,0,0,0,
4300,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,SETUP,Delivery,QC tool,,0,0,0,0,
4301,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,Delivery,QC tool,,0,0,0,0,
4302,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Delivery,QC tool,,0,0,0,0,
4303,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,SETUP,Delivery,P&G Checker,,0,0,0,0,
4304,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,Delivery,P&G Checker,,0,0,0,0,
4305,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Delivery,P&G Checker,,0,0,0,0,
4306,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup,Other Projects,Other Project,,0,0,0,0,
4307,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Other,Tracker Updates,,0,0,0,0,
4308,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup To BAU,TCS Internal,L&D activities,,0,0,0,0,
4309,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup To BAU,TCS Internal,TCS activities,,0,0,0,0,
4310,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup To BAU,TCS Internal,TCS  Documents,,0,0,0,0,
4311,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup To BAU,TCS Internal,"Internal Process
 Compliance (IQMS activity)",,0,0,0,0,
4312,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,Setup To BAU,TCS Internal,Idle time,,0,0,0,0,
4313,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,SETUP TO BAU,Other,Helping teammates,,1,0,0,0,
4314,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,Investigation & Issue Fixation & RD validation,,0,0,0,0,
4315,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,BAU,BAU-MAINTENANCE,Investigation & Issue Fixation & RD validation,,0,0,0,0,
4316,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,NEW SETUP,Investigation & Issue Fixation & RD validation,,0,0,0,0,
4317,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,ARC,Communication,"Mails, QC team/Local RD/GCO call.. Etc..",,0,0,0,0,
4318,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,ARC,QUALITY,X Check,,0,0,0,0,
4319,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,ARC,Instruction Setup,Local map creation,,0,0,0,0,
4320,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,ARC,Instruction Setup,NDX Setup - UAT,,0,0,0,0,
4321,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,ARC,Instruction Setup,NDX Setup - Production Platform,,0,0,0,0,
4322,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,ARC,Validation,Branding Char,,0,0,0,0,
4323,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,ARC,Validation,Open Char,,0,0,0,0,
4324,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,ARC,Validation,Close Char,,0,0,0,0,
4325,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,ARC,Documentation,Process Documentation,,0,0,0,0,
4326,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,ARC,Other,Tracker Updates,,0,0,0,0,
4327,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,ARC,Feasibility,RD Bad Value Detection,,0,0,0,0,
4328,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,ARC,Feasibility,Comparable Global char FS checks,,0,0,0,0,
4329,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,ARC,Feasibility,Feaisibility Study,,0,0,0,0,
4330,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,ARC,Communication,Internal alignment/Team meeting,,1,0,0,0,
4331,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,ARC,Other,Tracker Updates,,0,0,0,0,
4332,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,ARC,Other,Helping teammates,,0,0,0,0,
4333,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,ARC,TCS Internal,L&D activities,,0,0,0,0,
4334,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,ARC,TCS Internal,TCS activities,,0,0,0,0,
4335,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,ARC,TCS Internal,TCS  Documents,,0,0,0,0,
4336,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,ARC,TCS Internal,"Internal Process
 Compliance (IQMS activity)",,0,0,0,0,
4337,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,ARC,TCS Internal,Idle time,,0,0,0,0,
4338,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,ARC,Communication,Dot/Weekly calls…,,0,0,0,0,
4339,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,ARC,Training,Process training,,1,0,0,0,
4340,,Market Research,GCCI HUB,"Vijay,Sadija",INDIRECT,ARC,HOTO,HOTO & Documentation/Knowledge transfer,,1,0,0,0,
4341,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,NRSP Changes,,0,0,0,0,
4342,,Market Research,GCCI HUB,"Vijay,Sadija",DIRECT,Setup To BAU,Parallel Run,Production Request,,0,0,0,0,
4343,,Market Research,Reference Data,Netherlands,DIRECT,Other BAU activities,Other Activities,New Value Proposal,,0,0,0,0,
4344,,Market Research,CIPO,Ireland,INDIRECT,INDIRECT ACTIVITIES,Calls/Meeting,Weekly Call,,0,0,0,0,
4345,,Market Research,CIPO,Ireland,DIRECT,ADHOC ACTIVITIES,ADHOC ACTIVITY,Adhoc,,0,0,0,0,
4346,,Market Research,CIPO,Ireland,DIRECT,ADHOC ACTIVITIES,SH Quantity Checks,SH Price Checks,,0,0,0,0,
4347,,Market Research,Processing HUB,R n R,DIRECT,AE,Adhoc_Query,Adhoc Query-Update/Check/Analysis,,0,0,0,0,
4348,,Market Research,Processing HUB,R n R,DIRECT,AE,Adhoc_Session,Launch Session,,0,0,0,0,
4349,,Market Research,Processing HUB,R n R,DIRECT,AE,Adhoc_Session,Monitor Session,,0,0,0,0,
4350,,Market Research,Processing HUB,R n R,DIRECT,AE,NRSP  Production,Day Production Launch,,0,0,0,0,
4351,,Market Research,Processing HUB,R n R,DIRECT,AE,NRSP  Production,Day Production Monitoring,,0,0,0,0,
4352,,Market Research,Processing HUB,R n R,DIRECT,AE,NRSP  Production,NIGHT Production Launch,,0,0,0,0,
4353,,Market Research,Processing HUB,R n R,DIRECT,AE,NRSP  Production,NIGHT Production Monitoring,,0,0,0,0,
4354,,Market Research,Processing HUB,R n R,DIRECT,AE,MICRO_Publication,Launch Micro Publication,,0,0,0,0,
4355,,Market Research,Processing HUB,R n R,DIRECT,AE,MICRO_Publication,Monitor Micro Publication,,0,0,0,0,
4356,,Market Research,Processing HUB,R n R,DIRECT,AE,NCPS,Launch Calibration Activity,,0,0,0,0,
4357,,Market Research,Processing HUB,R n R,DIRECT,AE,NCPS,Monitor the Calibration Jobs,,0,0,0,0,
4358,,Market Research,Processing HUB,R n R,DIRECT,AE,NCPS,"NCPS Follow up creation, analysis, i-share update",,0,0,0,0,
4359,,Market Research,Processing HUB,R n R,DIRECT,AE,NCPS,NCPS Production Launch,,0,0,0,0,
4360,,Market Research,Processing HUB,R n R,DIRECT,AE,NCPS,NCPS Production Monitoring,,0,0,0,0,
4361,,Market Research,Processing HUB,R n R,DIRECT,AE,NCPS,Sign off NCPS,,0,0,0,0,
4362,,Market Research,Processing HUB,R n R,DIRECT,AE,New_Week_Initialization,Launch New Week Session,,0,0,0,0,
4363,,Market Research,Processing HUB,R n R,DIRECT,AE,New_Week_Initialization,Monitor Session,,0,0,0,0,
4364,,Market Research,Processing HUB,R n R,DIRECT,AE,NRSP_Follow_Up,Follow up creation/issue resolution/ishare upload,,0,0,0,0,
4365,,Market Research,Processing HUB,R n R,DIRECT,AE,Service_Point,Service Point,,0,0,0,0,
4366,,Market Research,Processing HUB,R n R,DIRECT,AE,Surgery,Launch Surgery,,0,0,0,0,
4367,,Market Research,Processing HUB,R n R,DIRECT,AE,Surgery,Monitor Surgery,,0,0,0,0,
4368,,Market Research,Processing HUB,R n R,DIRECT,AE,Weekend,Monitoring Weekend Production,,0,0,0,0,
4369,,Market Research,Processing HUB,R n R,DIRECT,AE,Weekend,High level checks,,0,0,0,0,
4370,,Market Research,Processing HUB,R n R,DIRECT,AE,Weekend,Production launch,,0,0,0,0,
4371,,Market Research,Processing HUB,R n R,DIRECT,AE,Weekend,Production Monitoring,,0,0,0,0,
4372,,Market Research,Processing HUB,R n R,DIRECT,AE,WFM,Run report/ishare upload,,0,0,0,0,
4373,,Market Research,Processing HUB,R n R,DIRECT,AE,WFM,LIVE DATA setup,,0,0,0,0,
4374,,Market Research,Processing HUB,R n R,DIRECT,AE,WFM,Referential setup,,0,0,0,0,
4375,,Market Research,Processing HUB,R n R,DIRECT,AE,WFM,Sign off WFM,,0,0,0,0,
4376,,Market Research,Processing HUB,R n R,DIRECT,AE,ISSUE,ISSUE_NRSP,,0,0,0,0,
4377,,Market Research,Processing HUB,R n R,DIRECT,AE,ISSUE,ISSUE_NCPS,,0,0,0,0,
4378,,Market Research,Processing HUB,R n R,DIRECT,AE,ISSUE,ISSUE_WFM,,0,0,0,0,
4379,,Market Research,Processing HUB,R n R,DIRECT,AE,Crosscheck,Production crosscheck,,1,0,0,0,
4380,,Market Research,Processing HUB,R n R,DIRECT,AE,Crosscheck,Other crosscheck,,1,0,0,0,
4381,,Market Research,Processing HUB,R n R,INDIRECT,AE,Communication,CallS,,0,0,0,0,
4382,,Market Research,Processing HUB,R n R,INDIRECT,AE,Communication,Skype/Hangout Communication,,0,0,0,0,
4383,,Market Research,Processing HUB,R n R,INDIRECT,AE,Documentation,Documentation,,0,0,0,0,
4384,,Market Research,Processing HUB,R n R,INDIRECT,AE,Support,Helping Team Mates,,1,0,0,0,
4385,,Market Research,Processing HUB,R n R,INDIRECT,AE,KPI_Preparation,KPI/Weekly KPI/Weekly Deck,,0,0,0,0,
4386,,Market Research,Processing HUB,R n R,INDIRECT,AE,Mail,Mail Reading,,0,0,0,0,
4387,,Market Research,Processing HUB,R n R,INDIRECT,AE,Mail,Mail Writing,,0,0,0,0,
4388,,Market Research,Processing HUB,R n R,INDIRECT,AE,Meeting,Team Meeting,,1,0,0,0,
4389,,Market Research,Processing HUB,R n R,INDIRECT,AE,MIS,Update Tracker,,0,0,0,0,
4390,,Market Research,Processing HUB,R n R,INDIRECT,AE,Training,"Functional Process Training ( New release, client required/approved/ongoing certification)",,1,0,0,0,
4391,,Market Research,Processing HUB,R n R,TCS INTERNAL,AE,Training,"TCS Process Training  ( Onborading, refresher)",,1,0,0,0,
4392,,Market Research,Processing HUB,R n R,TCS INTERNAL,AE,Training,TCS Non-Process Training,,1,0,0,0,
4393,,Market Research,Processing HUB,R n R,TCS INTERNAL,AE,IDLE TIME,IDLE TIME DUE TO INPUT NOT AVAILABLE/NO WORK,,0,0,0,0,
4394,,Market Research,Processing HUB,R n R,TCS INTERNAL,AE,IDLE TIME,IDLE TIME DUE TO NON AVAILABILITY OF SYSTEM/PLATFORM,,0,0,0,0,
